irradiance,temperature_panneau,temperature_ambiante,tension_voc,courant_isc,puissance_mpp,tension_mpp,courant_mpp,resistance_serie,resistance_shunt,fill_factor,efficacite,temps_fonctionnement,humidite,vitesse_vent,facteur_idealite,classe
543.7499,66.1239,33.9411,35.2796,7.4106,227.275,30.4033,7.4753,4.3915,4584.0963,65.0,11.8907,23574.7147,43.6615,14.807,1.334,6
238.7059,64.3991,37.3551,35.0306,0.0122,0.0,0.4474,0.1,4.499,5553.5462,45.5717,0.6246,8272.7287,25.0477,6.4493,1.0004,3
592.2601,22.0819,35.4,40.6393,11.1409,396.9438,35.3329,11.2344,0.3533,4940.5728,85.0,19.9709,8766.3503,27.2485,5.7275,1.3776,0
421.4409,74.7242,8.8859,38.8467,6.5005,142.606,37.6425,3.7884,4.5689,3933.5076,57.5578,12.9374,21378.4286,65.8914,9.6877,1.6226,6
648.6355,25.897,24.2953,32.0825,5.1936,265.1697,36.5039,7.2641,0.8413,650.6381,54.0,15.614,13352.3948,54.2932,8.2373,1.4873,1
326.97,57.1189,23.2564,13.153,1.1721,2.0765,7.3811,0.2813,0.9277,155.1709,40.0,2.6256,2162.2673,68.495,4.1624,1.6614,2
493.284,43.7191,35.0251,42.7851,5.9468,153.2799,35.2391,4.3497,0.5059,433.8931,54.0,14.6061,33293.1455,23.0581,10.6008,1.65,1
1005.9371,29.0435,26.638,8.3071,1.3396,24.5302,7.0263,3.4912,0.6751,100.0,50.0,3.362,21703.6576,47.811,7.6844,1.583,2
888.7822,42.7051,32.7919,40.71,6.333,198.2445,35.9729,5.5109,1.2656,603.7583,54.0,7.6592,1976.9625,59.7193,13.9877,1.7508,1
791.9611,60.3161,10.0701,29.9297,0.0,0.0,0.0,0.0,4.41,1455.2773,42.2956,0.0,32241.7496,74.1505,15.8725,1.0984,3
969.4719,35.4228,30.9138,41.9643,11.1163,362.7362,39.3879,9.2093,0.4271,3805.0286,77.759,18.43,2187.1216,46.7368,1.6948,1.2786,0
629.7192,44.0169,24.0682,43.7268,9.8827,416.9027,39.0094,10.6872,0.4963,5248.314,85.0,16.8713,36.9891,71.9803,2.92,1.343,0
641.5447,49.9294,16.5838,35.1798,6.4542,280.5404,32.3436,8.6737,2.3888,1647.5244,68.0,11.2215,42111.2831,23.5661,0.0,1.7071,7
332.8736,49.8807,39.5832,37.3304,9.9869,230.6887,34.3786,6.7102,4.6951,1394.998,63.2031,16.7796,35828.8796,57.1729,7.1829,1.4401,6
443.4985,49.9992,24.8491,24.8344,7.9048,153.8144,18.1655,8.4674,0.2359,100.0,62.0,7.9229,36307.5362,48.6261,12.1046,1.8301,4
711.3858,50.7484,21.3949,42.2527,7.148,256.0964,30.4489,8.4107,0.6379,1016.3935,54.0,9.4514,35968.1669,76.6479,7.6694,1.7897,1
903.5762,43.4013,28.1942,40.3563,10.9226,352.0861,30.8443,11.415,0.7249,3727.3827,79.8753,19.1069,19603.0108,54.1202,1.7305,1.1635,0
568.585,49.5988,11.756,36.4304,8.6187,194.4174,33.3436,5.8307,4.1793,1546.96,58.4588,15.479,30662.2484,88.5849,0.4291,1.5235,6
901.8982,51.5654,17.1234,40.6074,9.4206,313.2602,30.9776,10.1125,1.7655,605.7405,68.0,13.7588,30507.8089,83.3228,5.0438,1.4483,7
947.7371,51.7062,38.7137,30.4183,5.849,186.0156,27.5606,6.7493,1.3193,2102.427,68.0,11.5091,46824.5748,31.2463,5.1904,1.4006,7
825.6327,57.9761,35.7878,43.0952,6.7166,212.2132,33.0251,6.4258,1.9302,1958.2382,68.0,13.2659,31600.675,40.6102,7.0845,1.5651,7
668.6265,60.0792,28.5539,39.3992,10.4303,332.9632,39.9038,8.3442,0.5559,6449.8825,81.0234,20.9407,15534.4025,54.8309,10.9751,1.2537,0
330.4165,54.7267,9.459,42.1534,3.3341,80.6105,38.3583,2.1015,0.3222,2444.1388,58.0,14.665,26625.1781,10.0,11.4755,1.2171,5
773.9204,51.7366,16.0056,40.615,5.2902,109.3762,29.5867,3.6968,0.1973,5301.2201,58.0,15.8542,16053.6806,60.7251,17.0216,1.4157,5
504.7056,24.5763,6.7539,33.5515,4.8559,122.6528,32.9876,3.7182,0.8415,2158.6129,73.2401,13.9277,24717.2062,57.0435,5.9258,1.2653,5
355.2787,42.649,18.7941,30.661,6.1634,131.1019,28.256,4.6398,0.2302,1123.2944,54.0,13.2244,4109.5454,34.4907,4.6065,1.7594,1
423.7111,50.9653,12.8681,33.0668,5.5666,181.5602,27.4456,6.6153,0.8504,386.1442,54.0,10.5404,24232.9288,54.5831,7.8744,1.7135,1
263.8369,29.7127,42.6351,41.1306,8.0402,153.8825,29.3349,5.2457,3.8023,4602.1378,42.0,12.1502,25762.2323,33.6581,4.7317,1.7498,6
525.6031,65.5788,24.9244,30.067,8.1019,191.7891,29.0624,6.5992,1.7857,565.7559,68.0,13.1987,48819.4333,73.8772,17.4502,1.7635,7
277.4724,42.7439,37.8925,40.2168,6.5383,326.8372,32.8015,9.9641,4.7495,4117.7026,65.0,17.1004,38820.4127,54.9505,9.388,1.4162,6
619.4021,59.0547,15.1626,37.8197,11.1202,426.438,35.5936,11.9807,0.7656,7757.9758,85.0,19.7258,19557.4382,38.2987,7.7337,1.3514,0
620.7228,55.4412,18.2199,25.7205,8.2277,183.1164,22.5018,8.1379,0.8253,256.3745,62.0,6.7629,35634.1009,86.4511,10.4091,1.8663,4
870.1777,70.8431,24.2915,23.3728,5.2022,184.4836,27.0561,6.8186,1.2771,392.4841,62.0,8.6666,33654.2272,63.607,5.7687,1.4556,4
637.6874,30.8134,5.8473,37.8881,0.0428,0.4714,0.0,0.016,4.7846,3612.5836,46.0154,0.2012,39441.9761,35.0839,4.4547,1.2836,3
725.8825,61.9591,1.9418,40.1546,0.0,0.0,0.3756,0.0,4.7453,7924.9633,40.1416,0.0,8442.9881,67.9265,11.1848,1.1834,3
347.0685,55.5423,17.446,32.7941,6.7638,282.9985,35.2385,8.031,4.4597,2978.6932,65.0,13.2277,37236.5667,32.9934,0.4,1.2168,6
509.8876,18.1001,12.1362,34.0046,3.7632,66.0737,32.1015,2.0583,0.5095,7515.7259,58.0,14.5978,28193.3209,88.6954,17.0826,1.2037,5
462.7828,30.9907,19.2816,41.2004,8.1736,216.5748,31.5452,6.8655,3.6748,4446.4606,61.7757,13.2121,38613.6284,76.4642,13.0592,1.2022,6
523.9571,47.6788,28.0106,39.5314,8.0916,114.3125,37.7128,3.0311,4.4252,1550.6269,42.0,10.267,38762.3072,78.1776,15.6831,1.6178,6
409.7612,70.9364,26.7806,6.4705,1.7587,10.6221,10.2723,1.0341,0.391,152.7646,50.0,3.4762,26644.1367,51.9458,9.4093,1.8485,2
651.815,33.7564,12.6778,42.7637,7.2476,214.0507,30.9459,6.9169,1.0364,1335.0985,54.0,11.6776,20872.5005,28.377,7.7105,1.4424,1
1022.3393,27.9337,29.9166,24.3089,8.2808,103.5783,22.995,4.5044,0.3312,241.5438,56.4462,8.3108,14773.1974,47.5818,14.0033,1.8087,4
1033.737,52.762,21.8138,41.0254,8.0698,315.7919,39.0317,8.0907,0.2618,4637.4957,85.0,17.3946,9379.1628,41.6864,8.406,1.162,0
380.2423,34.4962,35.3748,34.5357,3.3121,75.2635,32.2243,2.3356,0.5236,7509.0994,63.883,10.4966,28584.6472,46.6815,5.0624,1.3053,5
634.0549,37.453,43.7138,28.0874,6.73,183.0084,21.2757,8.6018,1.1072,362.8916,62.0,5.6673,9222.9471,62.3992,7.0605,2.0,4
493.774,41.3556,33.691,40.8126,3.6449,93.5286,29.8835,3.1298,0.4558,4374.6927,64.5573,12.6065,31438.4864,60.4536,12.7831,1.2504,5
463.5877,41.4101,32.7806,34.995,4.1447,125.7401,28.4412,4.4211,0.6737,702.5955,54.0,15.425,26711.0478,35.0406,0.0,1.6468,1
819.0657,76.4698,19.6387,14.7035,1.4045,24.9884,7.1745,3.483,0.7435,100.0,50.0,2.8966,2760.6262,81.0705,0.7516,1.7084,2
294.1326,57.9959,29.2762,33.529,0.0064,0.2142,0.0,0.0104,4.8627,4506.2443,43.9117,0.0,4286.2364,82.793,4.3254,1.2494,3
754.5128,72.9362,29.2689,39.2781,8.8493,366.6249,33.3291,11.0002,4.4416,4843.8764,65.0,15.337,20633.7674,59.2012,16.1983,1.8206,6
411.4102,41.6897,39.2417,34.3003,9.0863,305.5537,28.1129,10.8688,4.1327,3862.5028,65.0,15.3464,32594.4502,54.0856,14.207,1.3707,6
790.4284,30.8901,19.7479,34.7032,4.9417,278.691,32.8095,8.4942,0.9713,1352.0366,54.0,11.3465,37055.9284,62.079,1.0219,1.5081,1
745.0515,51.5145,19.8222,40.5258,6.1611,186.0844,28.7667,6.4687,1.2878,965.4314,54.0,12.7379,23917.0064,23.5639,3.9144,1.7487,1
928.6341,70.1678,8.1547,37.7936,0.0,0.1627,0.0,0.0,4.5868,8049.9432,40.3355,0.0821,40283.8766,37.1988,7.7438,1.345,3
574.0162,45.7703,24.7837,35.1599,4.7652,107.3072,36.719,2.9224,0.5687,6261.092,64.1828,12.7663,2473.3061,69.6313,5.159,1.3092,5
897.5031,27.5507,4.1019,41.4194,7.5447,160.4807,34.8943,4.599,0.3577,2694.5336,58.0,11.8979,2492.857,81.6538,20.0,1.1879,5
428.1755,51.9955,36.9942,28.6394,0.0675,0.0,0.0,0.0,4.0248,6511.2877,48.0063,0.0,16950.3205,24.9024,7.8482,1.2321,3
567.1223,32.517,25.0982,38.0651,4.9534,106.3868,36.0939,2.9475,0.468,4058.923,58.0,14.5991,28387.8167,78.2498,0.0,1.4625,5
989.3709,20.2363,38.8178,39.6449,8.8018,206.4368,32.0224,6.4466,4.6493,3984.3492,58.1633,10.9847,18509.1222,81.2589,17.9734,1.3223,6
513.9617,25.3518,6.4201,39.1763,3.8996,107.5904,37.2103,2.8914,0.4023,3556.3817,70.5148,15.4936,16063.0787,26.0602,2.2487,1.1706,5
924.0474,29.918,6.7267,28.1278,0.0,0.4045,0.0,0.0,4.2268,8059.1816,43.6413,0.0,15989.5368,20.0569,12.4475,1.3177,3
691.1825,28.9602,20.6707,38.6256,8.8734,381.9623,36.0508,10.5951,0.4241,4503.8391,85.0,20.3234,12605.5115,29.7069,8.6119,1.1537,0
619.9831,22.5862,26.6778,39.5278,0.0105,0.0,0.0,0.0721,4.6145,5323.9308,46.772,0.0,12942.0917,48.0351,4.755,1.3714,3
697.8579,38.7218,38.9936,36.3474,7.2046,250.0319,37.2992,6.7034,4.6571,1985.464,65.0,15.7701,42649.4255,48.1873,16.5723,1.402,6
535.0945,63.7176,13.0462,23.4486,1.8174,28.3755,12.9636,2.1889,0.9506,100.0,50.0,2.1407,8606.907,92.7356,6.2819,1.555,2
680.7195,45.9398,29.3022,37.2095,8.6004,340.1852,40.204,8.4615,0.2236,4006.383,85.0,17.5646,16547.2504,64.7665,9.1632,1.072,0
1035.1459,37.6301,-1.4346,35.749,0.0466,0.4153,0.3161,0.0,4.4123,1337.0663,43.0268,0.0,12846.6848,26.6617,20.0,1.206,3
1012.5062,66.7451,5.9165,40.187,7.5499,177.2094,29.9905,5.9089,1.0765,1531.2697,59.5979,11.0018,47068.5056,34.3107,10.8336,1.936,7
848.7782,53.1203,36.6018,41.1245,8.2638,170.8574,35.4165,4.8242,0.8455,4331.1484,58.0,13.6865,1546.1869,78.7109,14.0917,1.3247,5
619.3757,36.1949,38.2537,29.4838,6.2217,192.5464,29.1547,6.6043,0.5668,195.5558,62.0,4.976,10286.2454,74.7995,6.8506,1.9741,4
524.7537,35.5612,15.8261,39.2062,7.0064,214.0081,29.9758,7.1394,0.2777,610.712,54.0,12.0976,13355.4691,69.501,9.087,1.7262,1
598.5952,35.0381,20.495,33.8179,5.2881,116.8028,34.3544,3.3999,0.7013,4807.439,64.6958,15.2393,27057.3106,81.163,14.5248,1.2033,5
921.4962,32.5191,36.0227,33.2655,4.1104,176.8328,25.7453,6.8686,0.5691,913.6092,54.0,14.2171,38207.091,41.5045,12.4609,1.7777,1
285.3882,56.7947,3.0246,40.5918,0.0748,0.0222,0.0,0.014,4.6216,8046.6049,45.0473,0.0,15470.6999,83.7947,16.9507,1.4865,3
597.5295,66.7596,18.7866,45.1236,9.7664,349.2732,36.0036,9.7011,0.6446,5292.0573,79.255,18.5191,4636.6935,57.4441,11.85,1.2954,0
776.5979,36.3682,29.0927,26.7768,5.6098,99.6393,29.4251,3.3862,0.7748,368.0328,62.0,10.3844,29664.7274,93.4591,7.2358,2.0,4
539.8318,63.5608,18.181,14.232,1.0482,26.7625,13.1062,2.042,0.2414,111.4515,50.0,2.1326,23228.5238,37.3248,6.5626,1.7527,2
901.746,44.7917,-0.3776,29.0271,0.0171,1.2924,0.088,0.0379,4.6052,8998.9249,42.6726,0.0076,43269.189,40.7312,11.3624,1.214,3
878.2428,58.6242,16.3175,40.5479,9.6739,205.4849,31.3334,6.558,1.7691,2427.4383,55.2445,13.3616,35750.9775,80.0069,16.8086,1.4645,7
1002.5274,64.2211,32.5363,42.6973,8.3955,231.7635,37.7387,6.1413,5.0,2169.3459,63.3966,14.4025,39390.6746,59.8894,5.629,1.175,6
330.4437,24.7376,19.0832,41.6592,3.4091,89.0277,32.5943,2.7314,0.698,4866.2698,63.7641,10.1369,26694.6536,80.2661,20.0,1.1643,5
365.7646,30.2357,20.4559,40.1051,0.0608,0.3106,0.0177,0.0,4.0938,2970.2633,43.8071,0.1808,40709.7512,45.9505,6.5665,1.0,3
570.4191,33.7551,19.8363,20.108,0.1951,12.8557,11.8311,1.0866,0.6529,100.0,50.0,2.0057,14250.4319,95.0,1.8354,1.8859,2
456.4129,49.1802,39.3095,34.7501,8.2685,168.7874,27.0629,6.2369,1.4722,491.6384,61.9995,9.855,40090.9507,43.0454,0.0,1.5716,7
894.4897,24.221,32.5089,45.7307,8.6074,360.4713,37.7471,9.5496,0.7958,5512.9605,85.0,17.9712,7110.1557,37.4158,9.0148,1.3161,0
551.3438,21.8961,21.8803,14.1715,1.7279,19.5041,10.2802,1.8973,0.2003,100.0,50.0,1.8093,554.8693,49.96,14.2189,1.7477,2
913.3662,25.6417,19.8544,9.0273,2.541,12.5676,5.2615,2.3886,0.5631,145.6517,50.0,2.6949,21379.1945,77.2996,9.1127,1.7249,2
697.8007,63.6029,20.6343,38.1993,9.4673,325.3343,33.729,9.6455,0.6107,5696.5625,85.0,17.0147,16709.5831,54.9347,4.4926,1.2392,0
801.081,81.9537,17.6355,28.1729,6.3953,135.469,24.9388,5.432,0.491,173.7836,62.0,7.9859,24700.4301,73.6856,11.245,1.6249,4
769.3513,55.3429,38.1286,27.9995,5.8133,143.8109,17.7099,8.1203,1.5166,335.0516,62.0,7.2713,38008.9079,85.6672,7.8383,1.7651,4
842.8562,52.1022,22.9697,38.9453,7.7471,255.6248,31.7828,8.0429,2.3739,1735.2578,68.0,9.8605,40643.341,26.3537,0.9772,1.7156,7
826.2156,30.243,28.8017,31.0134,0.0182,0.0,1.0281,0.0125,4.2713,4532.2542,44.7489,0.0523,24982.6702,47.8744,13.033,1.345,3
628.2619,21.4615,16.0725,41.9856,7.1482,229.3935,33.1196,6.9262,1.2495,1226.8235,54.0,10.2878,7979.4889,47.3365,13.5532,1.248,1
540.3088,30.0514,-3.2993,34.3416,0.0,0.569,0.011,0.001,4.7122,4104.0695,44.2896,0.4414,20655.87,16.4242,18.3337,1.2718,3
1045.8539,60.8223,19.1246,42.5589,10.1741,420.1143,34.9931,12.0056,0.454,4084.2721,85.0,17.8987,17506.6218,34.0648,4.9584,1.4863,0
533.5986,30.2892,36.2345,38.6713,7.7175,145.8683,36.2057,4.0289,0.7868,741.0224,49.7939,8.396,7950.702,31.9116,2.5888,1.4082,1
1053.911,32.2112,38.1932,41.8218,6.7319,349.655,25.8351,13.0,3.8993,3534.4298,65.0,11.6333,29741.4935,50.9788,8.3194,1.4951,6
750.5323,30.2538,16.4966,42.6727,10.5075,323.4342,30.4874,10.6088,0.1904,4643.9852,72.1338,18.0569,15645.2769,24.9755,0.856,1.3523,0
924.1671,55.7154,21.2178,28.8345,7.0372,201.9604,29.2617,6.9019,0.8338,985.8007,68.0,10.0367,38111.8629,45.5596,8.5732,1.5632,7
1042.1887,32.6581,23.7363,40.26,9.7648,397.7699,30.4842,13.0,0.3417,4015.0901,85.0,20.2399,19989.5523,41.6085,9.04,1.3115,0
319.3283,39.3762,18.1051,34.8802,2.5525,60.2127,37.5251,1.6046,0.7318,2237.5498,65.3208,10.8011,18803.1513,24.6061,0.0,1.4191,5
676.7575,46.052,15.1185,42.7745,8.9963,291.4661,37.6145,7.7488,0.7981,3863.2486,75.7421,16.7993,4283.6164,65.6947,3.1119,1.4364,0
577.0949,54.9569,33.4687,27.9969,8.006,114.2653,27.6182,4.1373,0.8433,131.8787,51.1619,6.3459,24527.7199,83.3042,14.5212,1.5713,4
923.5596,27.9991,25.7529,38.5312,7.6489,203.5744,35.6355,5.7127,1.5161,1711.5625,68.0,10.4686,45491.4952,37.3892,5.1005,1.8374,7
962.181,22.5508,16.6034,38.4237,4.9038,183.5091,37.8761,4.845,0.3591,728.8851,54.0,15.2144,17574.8351,20.304,3.1174,1.6744,1
308.4265,34.583,17.0008,35.2858,0.0,0.0,0.0,0.0,4.2429,1589.3189,44.8204,0.0,28180.5514,93.2022,12.2712,1.1542,3
442.9688,72.6498,35.6691,34.836,7.4888,215.2089,32.5939,6.6027,1.6791,918.6483,68.0,11.2337,46639.1227,72.6819,4.4419,1.8201,7
1011.812,58.9273,24.6798,40.8959,6.345,161.2849,34.4759,4.6782,0.7792,1107.0563,54.0,13.3827,15618.0754,20.8331,12.7028,1.6275,1
963.4357,28.798,24.0054,33.6007,0.0,0.0,0.0,0.0131,4.1495,1398.9424,43.6959,0.094,26918.4672,37.9322,12.0618,1.2327,3
821.7628,39.2992,6.9855,10.9571,2.0389,24.0359,2.2295,10.781,0.499,100.0,50.0,3.5265,16887.5174,56.2361,9.4113,1.8974,2
948.6213,23.5624,29.1646,42.6811,7.6246,233.1096,36.8961,6.318,0.8772,923.8573,54.0,11.1946,9037.0091,68.3426,3.8696,1.7356,1
900.6254,39.6091,29.6333,37.9065,9.985,370.3436,40.1073,9.2338,0.2276,8545.6862,85.0,17.6519,18755.3344,19.3417,8.371,1.2964,0
696.3362,30.6992,29.864,23.709,7.2554,175.5524,20.9212,8.3911,0.6877,571.8848,62.0,11.8962,14987.4594,56.0024,2.6576,1.8133,4
849.3295,42.6756,13.4751,33.2457,9.522,264.0125,34.8837,7.5684,2.1222,520.2542,68.0,14.7715,39290.1957,51.5063,8.9582,1.5607,7
982.7374,54.0938,34.4786,42.353,9.5441,208.4966,34.8247,5.987,4.5717,2509.545,49.8532,15.9305,17441.3023,61.4047,9.9117,1.7768,6
738.548,32.966,37.2498,41.6106,7.28,240.6786,28.0532,8.5794,4.8565,3693.33,65.0,14.6191,20549.7662,72.3415,8.9997,1.4751,6
644.0208,50.5449,28.319,34.582,5.6543,145.2832,37.9081,3.8325,1.2326,498.734,54.0,12.2225,9869.0782,48.3105,3.8476,1.4294,1
963.5126,56.1749,43.5168,30.2423,5.8202,127.3607,19.3716,6.5746,1.7312,114.4779,62.0,10.6449,20307.5412,44.0918,0.9748,1.754,4
766.1893,36.5963,6.1857,34.9344,6.8342,273.43,34.7806,7.8616,1.6734,619.4297,68.0,10.5201,34909.4937,61.1895,0.8405,1.389,7
761.0476,38.0043,10.7331,32.6343,6.2311,274.7944,30.8808,8.8986,1.0891,956.6876,68.0,12.5294,37805.4622,59.7422,6.9993,1.8438,7
544.8346,52.8142,16.2039,41.2936,7.3621,154.2088,35.5352,4.3396,0.6856,340.714,45.5632,9.5818,18704.4851,72.2936,5.762,1.44,1
921.8503,41.9715,35.9664,34.1419,7.0579,241.5908,28.1515,8.5818,3.9688,3611.724,65.0,15.5844,17356.0568,69.7345,7.784,1.467,6
1051.7333,52.9267,21.7498,38.5629,11.2096,433.1471,31.2249,13.0,0.6114,3197.2488,85.0,18.255,17889.2496,67.0514,5.6818,1.2272,0
463.4457,37.1202,37.3796,30.4386,5.1957,158.5985,23.9622,6.6187,0.9531,300.105,62.0,10.2955,31030.0068,90.7749,2.8973,1.5043,4
419.8623,51.6804,18.7688,39.6164,0.0,0.0,0.077,0.0,4.5363,5238.567,41.0454,0.4757,14871.9523,87.9772,1.859,1.2185,3
961.3711,35.6908,27.3423,39.6131,8.7135,368.1124,34.0064,10.8248,0.3768,7852.9701,85.0,20.7515,15157.8156,51.4681,0.2254,1.2165,0
657.189,43.2723,26.9859,21.7039,9.0031,161.7628,22.4878,7.1934,0.2624,362.5394,62.0,7.267,36895.4284,71.8436,0.9482,1.7045,4
492.5068,70.4322,12.5364,15.0567,2.2829,8.0939,11.1005,0.7291,0.7802,137.704,40.0,2.4148,9767.3451,62.9262,19.1387,1.8114,2
864.2996,19.2868,21.0229,44.6849,4.7381,197.1805,27.4935,7.1719,1.3891,733.5466,54.0,7.7452,39272.8049,60.9936,12.1176,1.3915,1
780.0837,82.927,35.0492,27.3874,6.6642,162.5666,28.9418,5.617,1.778,546.6338,62.0,9.994,20829.4343,78.1157,6.5531,1.9902,4
866.4496,22.344,4.392,33.1413,6.5778,300.0538,27.6712,10.8436,4.1551,2321.9379,65.0,9.7827,12741.9386,74.0624,2.444,1.3097,6
901.097,40.6396,15.6352,31.9206,5.1917,136.7674,39.2629,3.4834,0.8263,763.0565,54.0,15.1957,24892.6526,83.3708,8.0859,1.666,1
1026.3686,48.4436,22.2191,35.1013,6.5677,185.253,36.3268,5.0996,1.1129,2191.8601,68.0,9.7106,49569.1546,57.7903,12.699,1.6884,7
595.1855,15.0,-0.9129,45.5829,0.0,0.0,0.0,0.0624,5.0,4729.829,43.5658,0.0331,35244.9264,58.2113,1.9513,1.3455,3
624.6593,60.6016,12.3417,33.4546,8.5492,214.1718,36.9629,5.7942,1.3227,1328.0513,68.0,12.8434,41062.3861,25.5486,4.1556,1.648,7
760.0267,49.7913,10.4399,31.5392,9.5375,275.6036,26.6163,10.3547,3.8287,2464.3728,65.0,13.3533,26450.7582,69.5089,8.6529,1.7166,6
1036.3629,67.6821,7.4667,41.3714,8.7982,183.0906,27.5963,6.6346,1.7104,2289.6576,45.7611,14.0051,41063.9725,27.9224,0.0,1.6677,7
970.8603,44.2802,13.9139,29.4001,7.4622,287.7439,27.0583,10.6342,0.3505,426.0121,54.0,9.1027,37175.2956,59.5103,10.806,1.427,1
432.9452,55.3007,27.6511,33.7992,6.2833,287.8665,30.0053,9.5939,0.8989,1257.2012,68.0,9.4889,44345.8802,72.7897,9.8071,1.5211,7
564.0283,46.3567,30.0449,38.6572,9.623,297.1317,32.5829,9.1192,0.906,3002.6916,68.0,12.152,32729.9476,51.4973,8.0317,1.523,7
932.9573,19.2579,38.8805,14.9271,1.0118,27.5908,7.515,3.6714,0.7273,100.0,50.0,4.5842,28894.5637,38.5011,11.8019,1.5855,2
616.4833,36.0739,10.7166,33.2297,5.4926,142.4008,31.8887,4.4656,0.5667,2052.4127,76.2797,12.9054,10030.6744,82.5954,12.6104,1.1778,5
599.5561,42.5121,31.3865,36.7807,7.0794,207.4497,30.5884,6.782,1.949,847.6642,68.0,9.2133,46864.9308,51.8064,11.1886,1.3483,7
359.8768,43.2306,11.1399,36.5377,5.0378,182.4355,28.7542,6.3447,0.6396,971.675,54.0,12.8732,24156.5614,25.142,3.2934,1.747,1
770.9919,44.6139,13.9333,31.4101,9.8581,229.9822,29.2004,7.876,2.4756,2999.5402,68.0,12.1036,42337.4099,39.6146,15.5035,1.6559,7
660.6373,35.0307,12.4695,38.2145,9.5476,409.3053,37.4334,10.9342,0.2626,7606.0225,85.0,21.6796,4183.7022,32.3854,4.6679,1.1206,0
750.0781,44.599,24.6172,38.0459,7.1474,153.6823,29.7578,5.1644,0.3611,2885.1307,58.0,11.7431,31925.9872,23.2512,0.1899,1.1966,5
770.1276,17.2523,31.6992,34.5504,6.8282,176.1384,32.6268,5.3986,0.4675,780.9856,54.0,10.5705,10620.0246,29.4574,4.5407,1.3246,1
602.8767,50.0748,27.5313,35.2748,4.5046,114.7073,28.5823,4.0132,0.8958,2893.9058,71.6929,15.429,14856.0319,20.2644,16.9245,1.347,5
425.662,70.8817,38.0885,32.1519,6.3169,103.243,19.467,5.3035,0.9053,320.3721,50.8372,8.3452,31235.7743,89.1411,14.7863,1.9968,4
171.1208,49.7072,29.4866,34.5382,0.0,0.0,0.0,0.0561,4.8011,5515.7976,45.6666,0.0,28126.3811,35.6477,13.8448,1.1286,3
512.1234,29.0747,11.1329,39.2727,4.6654,87.8962,36.2824,2.4226,0.3681,2573.3119,58.0,11.9784,17661.3053,10.0,1.1822,1.3813,5
586.3859,62.0937,30.7074,41.1793,4.6991,105.3412,32.5518,3.2361,0.5761,4430.3467,58.0,12.2464,8127.8541,19.1317,13.4096,1.3264,5
820.1524,32.7878,28.2709,34.6311,7.0754,207.9162,34.593,6.0104,5.0,3859.5656,65.0,12.2136,30577.4973,44.9765,5.2517,1.3164,6
825.9534,67.582,37.6918,33.3929,0.0,0.7126,0.3033,0.0058,4.7711,7214.9263,40.7592,0.0,5828.2335,81.6607,20.0,1.4664,3
453.5968,46.4708,41.3754,12.6086,1.0635,38.383,4.2147,9.1068,0.874,129.8687,50.0,1.0515,8352.5373,92.5911,14.0526,1.8978,2
667.1991,44.7803,22.8042,39.6161,11.1865,372.7974,34.3145,10.8642,0.4268,3130.6812,84.1216,17.4265,17297.3043,53.4888,3.8227,1.2466,0
720.2819,72.3474,36.8597,42.4097,8.689,193.111,33.9228,5.6927,1.7737,2293.625,51.6012,12.7049,32429.1126,74.3364,15.4513,1.4032,7
963.681,26.9297,-3.2222,28.4732,0.0922,0.0,0.0,0.0194,4.8482,6694.0366,41.9284,0.7084,42214.7701,47.9541,18.413,1.4248,3
814.1762,69.6862,36.4562,24.5638,6.5324,136.9142,25.0532,5.4649,1.2202,191.0192,62.0,7.3028,38799.2637,37.0914,0.0,1.9674,4
742.4242,26.2223,12.6958,43.0324,9.8878,318.3481,38.4505,8.2794,0.1715,7269.8638,74.8184,16.449,16065.0706,18.474,3.7179,1.2462,0
856.2716,39.9784,11.2166,40.6765,7.5247,201.0611,32.9606,6.1,0.4759,2629.8727,64.1765,11.2646,13935.4619,31.878,8.1368,1.3274,5
354.8576,42.5971,39.7707,41.5969,3.6085,88.1909,36.9739,2.3852,0.8733,4774.5922,58.226,12.6687,17182.832,32.6577,13.6311,1.265,5
880.9389,52.6114,19.4586,44.1694,3.6427,188.3226,31.5027,5.978,0.8085,632.4622,54.0,11.56,39780.1415,34.169,5.7102,1.4212,1
953.0213,69.3137,6.1926,30.283,9.2088,299.5071,33.8953,8.8362,1.5059,743.9006,68.0,11.8328,42096.782,76.6926,12.9688,1.8278,7
637.2238,21.4374,29.9075,15.0204,2.2347,7.3602,7.5051,0.9807,0.3851,100.0,40.0,3.2009,16973.2593,35.0484,11.136,1.7182,2
467.2648,58.9737,17.5562,43.4812,9.0965,217.8697,30.7735,7.0798,4.0863,4489.2778,54.8661,11.6813,18086.4231,50.4817,0.0,1.2522,6
462.4799,26.6192,14.6435,36.9085,6.1387,179.1301,25.778,6.949,4.6308,3306.4821,65.0,17.0671,33726.9201,38.0213,19.9388,1.3791,6
789.1779,18.4513,15.675,34.6107,7.665,193.3314,35.4043,5.4607,0.5894,2145.5741,73.507,10.9167,1783.6367,11.9061,1.9449,1.179,5
289.7585,37.0631,12.8316,9.303,2.1104,26.2772,11.0622,2.3754,0.24,114.3969,50.0,3.5513,4677.0222,73.5512,8.1516,1.8904,2
980.6226,40.0107,30.5975,27.5078,4.9706,199.0776,19.666,10.1229,0.5938,140.5981,62.0,9.357,15039.5552,70.6821,2.1392,2.0,4
